# maxrange N1 N2 finalcard time(s)
12205946 10400584 3315286 11819946 0.841780 
6266994 4258656 297889 5573981 0.400090 
6351142 4560068 5760980 5919563 0.422854 
14644696 612179 373501 1185318 0.150441 
17704412 5970569 14617413 10135972 0.815516 
4812754 1512334 4445383 2579323 0.212807 
11220360 3872667 840782 6154783 0.527714 
12566124 6882089 6534123 9449056 0.687061 
16261902 7631829 13552490 11573336 0.822754 
7733606 3886593 3418697 5457883 0.388795 
15487534 8510072 10030721 12281288 0.905754 
14124046 6333374 5360853 9669085 0.765202 
16757669 610985 9350402 1188458 0.175374 
12503157 5710074 6398848 8804498 0.643519 
10936585 4685019 3014318 6863144 0.516720 
15749339 9484699 4093172 13504396 0.983430 
19486052 8035347 15905508 13648753 0.986399 
12052176 10981160 5416271 11982129 0.849132 
3174967 2293842 2053656 2908414 0.205307 
19389304 15609497 235603 18442396 1.327215 
12842292 12026990 10566605 12791293 0.910377 
12562275 2131480 2289813 3903930 0.392435 
18633400 12298507 1797147 17012911 1.209002 
11865573 10321904 7848890 11671734 0.841732 
2802159 697738 1580665 1217262 0.101966 
11067850 1299757 2730378 2395831 0.262283 
10553902 4672918 161281 7119161 0.563565 
15122431 9962349 7274236 13463757 0.977681 
15952861 4805024 3898392 8348908 0.725620 
4516898 2148930 4347075 3300523 0.224371 
1084821 511418 267445 773253 0.055074 
11776790 4589337 9740029 7451695 0.606377 
11742780 3802507 3340766 6571909 0.498400 
16728279 12976710 14943883 15871078 1.149899 
1957436 1045036 1648609 1520099 0.108664 
12268428 6731778 2123098 9325522 0.675346 
8671759 7914246 3643033 8603032 0.610109 
12713458 5604662 10479285 8945565 0.645492 
1006484 642081 968667 896125 0.063656 
12707329 3862795 8632918 6633169 0.529193 
5968158 602547 1296343 1144848 0.152135 
6420782 4732020 432235 6066656 0.428600 
12812661 12414464 1210052 12802115 0.907605 
6405247 1888891 701398 3236679 0.255261 
1258962 1118740 357999 1240005 0.088324 
2907571 1187172 1156740 1796958 0.134276 
12062638 2269174 3916781 4032539 0.406916 
7734017 3175092 4511615 5146697 0.401386 
13877140 12783150 1290772 13787502 0.992597 
6183327 5076143 590564 5998631 0.432104 
4041882 2877416 1397746 3556585 0.250846 
2198392 962214 955817 1475192 0.113264 
15011053 3078912 9116469 5012519 0.457612 
13932652 12439090 10509403 13768917 0.980473 
15191614 8591437 14890234 11731946 0.825583 
10615538 7044690 1066548 9445201 0.674752 
15194528 1558792 14648635 3008749 0.343534 
2928545 2285892 300769 2818753 0.201396 
9322037 9136103 8687705 9317473 0.666261 
15505365 6583826 217515 11070527 0.796612 
19547247 13365316 17369365 18036336 1.274306 
12358697 2235168 5008989 3932134 0.443323 
17413002 8706235 10435116 12833992 0.952163 
