# maxrange N1 N2 finalcard time(s)
14030164 960239 1764302 1834056 0.018334 
17847898 967374 3384142 1891766 0.017854 
1289308 1048352 1129857 1249296 0.014262 
13091116 3175223 11278125 5602000 0.082191 
14073005 13808092 10252979 14070928 0.115621 
13212935 12506978 1331665 13177116 0.125458 
13763371 11548197 13688639 13436536 0.146459 
10183357 2349498 7845711 4197875 0.049653 
3059268 2879340 402128 3041925 0.024499 
10964399 1275149 8258534 2403220 0.026267 
1568044 223544 160955 414315 0.004539 
18870710 7213562 11628829 11550462 0.171440 
18039984 657059 12280264 1294555 0.010539 
19327462 7906417 2291757 12354554 0.171241 
15878179 6321612 6102619 9757011 0.139737 
12576190 4885481 6621590 7876073 0.109736 
2425255 433563 163352 786319 0.007494 
13747604 10278508 12348802 12736048 0.156689 
5195723 2149109 300133 3316585 0.044341 
4072160 888582 2775623 1618259 0.018262 
18156556 2420914 12216499 4719179 0.040975 
9543619 4586005 9505523 6960284 0.088909 
11009051 121453 7907565 241507 0.002037 
4792170 3349704 1857749 4386204 0.063119 
5164646 4584397 609447 5115169 0.056311 
11266410 1948933 9308757 3594929 0.034201 
11131545 6734172 1843838 9173031 0.124588 
1180037 689887 284037 971794 0.011458 
6804149 701207 2746500 1319164 0.013199 
3392661 3359165 712219 3392452 0.029052 
14065570 4234210 4021026 7379775 0.100857 
3609189 742696 3021348 1323748 0.015351 
3709144 1566786 122965 2470789 0.029146 
15652914 10727234 4579449 14049999 0.206480 
15991215 3945769 10220384 7184952 0.083788 
8905706 7284105 5617055 8531533 0.112281 
16761805 1588341 13130152 3031831 0.033641 
18365509 7405544 14261263 11591639 0.172240 
17681287 3849313 15353654 6792567 0.082140 
10061917 7395593 5595332 9318374 0.116874 
10330298 6930852 5763866 9140603 0.126082 
12998586 1642439 4853857 3106634 0.029591 
12790165 2973256 11756288 5209265 0.071122 
10737053 7718080 9978392 9949654 0.141515 
18303104 11942706 432353 16199400 0.215107 
17135565 13458655 4034085 16268273 0.189814 
7099571 605126 4630957 1145563 0.011591 
3276318 1370159 2801923 2106276 0.025595 
6257215 5577253 1739376 6173546 0.064194 
12630773 12287163 12482742 12621404 0.109704 
5586253 2450640 1451298 3769695 0.042967 
14667274 9157672 9014400 12766140 0.179694 
7457439 5291761 3087738 6744858 0.086681 
8416871 8046953 5394342 8393616 0.087172 
17883869 299236 14688796 592173 0.004760 
16256574 918278 15138931 1780799 0.015890 
11391085 7906433 689014 10252689 0.140550 
17407456 2547470 14953661 4780436 0.052175 
13621467 3901560 11431814 6188024 0.090904 
19897395 6665941 4045149 11248373 0.170708 
16503621 5220528 8274635 8565531 0.136022 
18624785 5206405 8723954 8860879 0.132520 
13555678 1883747 9846490 3374340 0.036187 
10174144 1709472 7176708 3159194 0.034078 
18109358 16166903 16894253 17894151 0.237567 
18320591 4739855 17524194 8353699 0.101430 
4251606 1333527 728486 2126600 0.027859 
16069300 11574545 1358842 14782667 0.194550 
15467698 11822771 3211212 14600388 0.174300 
17568285 9296420 7001499 12715165 0.165352 
16073182 3804056 6016814 6420569 0.087160 
7214319 6449007 2254752 7169661 0.071573 
15422209 2928429 4754061 5215064 0.061933 
7126662 4426302 6964084 5992789 0.085446 
16833785 10252867 10296152 13905580 0.192747 
16646441 5016070 2618713 8545462 0.127924 
11213257 9080202 1111105 10747497 0.138684 
3810552 1415696 1434665 2357137 0.029968 
15829094 10942868 8273218 14127961 0.175248 
16108663 9198977 14474323 12688044 0.169828 
6418206 3661057 797004 5097516 0.081569 
9835529 3810685 9072991 6005484 0.076872 
5257739 4406927 5055717 5079685 0.059737 
4900753 4778064 4138607 4899589 0.046787 
1734538 336412 456081 597471 0.006671 
10897332 10390752 8968080 10872274 0.101191 
14626941 11849939 3547475 14050896 0.166261 
10953845 7870500 3519763 10166114 0.132642 
11649385 10627079 9124047 11531344 0.119543 
18664732 13145324 7842708 17038929 0.265794 
7020956 768110 4795131 1458506 0.015040 
6406404 3533380 1995040 4991161 0.068163 
11515917 8511094 7285507 10499665 0.135825 
7912150 1401278 6115343 2503507 0.028537 
4074333 2607471 3132400 3566910 0.044520 
4738270 3258722 1967247 4333764 0.058067 
15900344 1788034 13902962 3389022 0.038377 
6854189 930849 1894609 1635195 0.015933 
11019927 7694093 2380014 10393499 0.139891 
9684659 7138726 6805635 9002933 0.132198 
16705615 16357716 8230538 16697827 0.142029 
15628372 6669001 12370780 10324015 0.152317 
19660641 16616984 11711701 18973735 0.279140 
13738060 11007829 13037288 13127342 0.161747 
11597778 10162598 8278092 11416760 0.127988 
12871181 6714375 9190234 9944116 0.128010 
1287877 1259930 690414 1286980 0.009356 
9187623 2523366 1213662 4581443 0.050588 
8928797 3715662 5990182 5977745 0.090738 
18569360 7480124 11321040 11661011 0.148429 
15531760 9547328 12795765 11982295 0.141448 
3854624 3242049 1214373 3730167 0.039920 
7042420 1651612 833057 2953670 0.034383 
12620409 2330785 221386 4307697 0.049721 
10586057 1684172 9067500 3048902 0.031720 
7595233 1590590 6121242 2989388 0.026928 
13096915 5390839 5069911 8579630 0.140569 
14800890 778999 7633444 1493861 0.017831 
16246039 13262009 7583513 15554875 0.173060 
17079907 6617983 5401940 10765396 0.162966 
8400947 8116598 5850647 8395860 0.084896 
11143145 8806817 3583385 10645367 0.134884 
11498222 200045 4595455 395883 0.003928 
5591360 5324540 4280991 5579996 0.052582 
3798628 1468746 2785601 2442187 0.027341 
7393429 5282966 1713384 6721755 0.088826 
12276107 6735051 9995787 9734480 0.147991 
10333555 3119321 9887160 5356760 0.074120 
12585701 12445488 11822310 12583925 0.104238 
1233556 1188692 581521 1232332 0.012514 
16054947 14487182 6131750 15790785 0.159511 
7198092 2717624 6061136 4372480 0.063325 
11212667 3774215 5991254 6312655 0.078884 
9320379 4725313 5378539 6694627 0.083403 
13119007 3646512 1816817 6370479 0.073561 
13028788 12542221 1992472 13015713 0.114567 
17821247 11826016 11668831 16034843 0.224479 
11853830 3122064 2544266 5505400 0.061199 
2427923 559861 467554 972324 0.009737 
10081923 2526926 4611235 4498366 0.054539 
6136870 270566 3141297 519041 0.004763 
5851315 3181145 2300949 4805936 0.064392 
17063982 1622250 13894788 3123339 0.031339 
18900713 15540083 14066973 18358484 0.274596 
12019720 5801902 7296276 8988736 0.153306 
17564860 3652499 14358429 6627761 0.068229 
7902459 2466105 3664523 4030258 0.047084 
8573613 2787989 7139864 4684965 0.060622 
14346821 7239938 6466604 11167747 0.149425 
1353585 461274 387061 756195 0.009187 
1343084 531026 1287912 869155 0.009553 
4794191 467959 589075 893885 0.007461 
10641527 9129418 4749424 10428733 0.122992 
3782839 1033684 18130 1748384 0.018747 
19373295 8185187 5225923 12508920 0.167827 
11596411 2133872 3425962 3813018 0.044163 
1243820 528143 1238470 832971 0.010967 
17036170 13379657 6403120 16000414 0.189445 
10172111 9928941 6550618 10171040 0.091841 
17447975 9784261 16872147 13708864 0.189052 
9761723 1146786 367951 2091791 0.022928 
12120911 8744121 77767 11218689 0.152323 
15278791 10473413 4908723 13569424 0.192733 
11577982 4174181 915725 6817939 0.081769 
10951277 2417410 3254614 4360350 0.056747 
2547689 2293673 75837 2519740 0.027760 
16307861 10919569 8933315 15510089 0.183750 
13344031 4860217 6097966 7926208 0.108147 
3516143 1136835 3194653 1951451 0.020831 
13480470 11356707 2555998 13215206 0.153672 
15758546 8345751 10647012 11384976 0.141463 
15919606 4826929 9485102 7918382 0.095263 
3617663 2382849 724050 3150270 0.040364 
13121941 1941047 10808175 3591883 0.040181 
19049480 10044092 15521932 15232552 0.215712 
5134742 1452703 616865 2327910 0.027068 
10659858 999102 940543 1911638 0.015786 
12432737 8112297 2602965 11040662 0.166837 
6598765 20681 708312 41283 0.000362 
1796658 1067953 356075 1497502 0.020038 
6681648 393881 6492844 765806 0.007354 
1078543 363350 901908 595883 0.006435 
6619790 4756267 5529878 6143162 0.075832 
12258083 634102 7584355 1221461 0.012399 
11307563 8155214 1057895 10509958 0.130530 
8958657 866725 5697108 1618999 0.016899 
19618516 8779987 15019163 13677481 0.197196 
12051253 2773430 1465193 4338040 0.052969 
11166370 3460580 499228 5740855 0.071210 
5479380 4035734 1444755 5073677 0.063916 
12161029 5929897 8426542 9212761 0.144563 
13239572 11613415 11225613 13019864 0.139649 
6484795 1643638 2359373 2805008 0.033065 
7373883 2411425 4096793 4039911 0.051407 
8122949 7015898 320814 7923782 0.079074 
19641348 10668854 2512548 15026987 0.186456 
6645590 1977158 3551387 3231952 0.034546 
18012745 13544098 430477 16944406 0.276627 
10452168 8599430 2301919 10202683 0.128357 
7754209 926642 6449084 1757371 0.016892 
12209204 8546211 11993421 10735046 0.129383 
5950564 5206855 483380 5897757 0.066375 
3232610 2492554 1860605 3155879 0.035510 
13588453 10777389 7436157 13132553 0.155627 
10645540 1200951 6121987 2253847 0.023061 
6466243 6175055 2097292 6448603 0.059820 
9065282 533953 5372306 981213 0.011314 
19594379 17831276 17705779 19493403 0.251040 
10046548 8589788 1261391 9835249 0.118164 
10317109 8389821 302291 9955091 0.129911 
2526313 1744008 1472148 2314881 0.031509 
18769454 10643847 6672422 15224247 0.223365 
1018260 611359 646425 843977 0.010161 
10640950 3937975 7522135 6676902 0.077405 
13419293 10988211 11315041 12976444 0.156566 
15838984 13159453 7897827 15241636 0.176206 
4904266 292336 1819907 556346 0.005446 
17014998 14611491 5337015 16700852 0.190374 
19577898 16194651 17658590 18936083 0.281622 
9895007 4541767 200691 6913513 0.096975 
4937672 1330189 2642858 2317399 0.029944 
5930902 347547 4909217 677976 0.006701 
2673094 1355725 627828 2120340 0.026823 
13003739 1690769 1880965 3142629 0.039695 
13979924 9230978 692496 12264118 0.177410 
13938704 13047715 4249142 13876826 0.137440 
7107163 2216172 4274524 3774085 0.038242 
12003985 1268359 369256 2360715 0.028459 
15832222 3202211 13715541 5616231 0.071457 
7159282 2342736 6149707 3793725 0.044415 
9822662 4024583 9618330 6542892 0.083227 
7430712 4339251 2295779 6105330 0.082747 
3913816 3251922 902635 3798737 0.042565 
17627830 15681837 15331912 17406170 0.240310 
13612170 5352862 11654131 7932622 0.098937 
19930075 5198288 18521631 8969216 0.112554 
16627265 2180989 1010489 4104915 0.040714 
2834107 878212 2027940 1511210 0.016572 
3914981 809778 274244 1424659 0.015437 
15020182 210085 2185213 417239 0.004279 
1663417 574890 1106590 959059 0.011685 
11882834 2533952 4229421 4491519 0.051195 
4447885 3283605 3917320 4108659 0.048829 
2664172 454413 312485 843585 0.007758 
16276343 21158 13089347 42292 0.000329 
8722770 6767867 2967766 8330546 0.084852 
5350035 5210846 3112760 5343614 0.051513 
4795562 3961940 2412865 4632055 0.055973 
3956375 2272462 2538782 3442126 0.037578 
10276470 4356362 2621397 7326230 0.076989 
18935580 15665068 3368213 18317756 0.278934 
15025402 6859541 2689454 10876586 0.161271 
7545392 3589933 7171075 5296451 0.073221 
10209564 9790198 7427844 10187612 0.099488 
19002259 1920298 471509 3665776 0.036884 
7725029 3553424 4803724 5440818 0.082368 
5591416 4047186 2345679 5287921 0.066742 
18808263 8549951 7659371 12547257 0.158118 
15940090 7340266 13183923 11296777 0.168631 
8092100 6857486 6969967 7848566 0.083969 
1907527 403196 1700099 719391 0.007382 
12638492 8677460 4121656 10913698 0.143228 
3856264 1776269 2499681 2769189 0.036979 
14065829 10902176 10727130 13068290 0.164898 
5584440 1576332 1907205 2742157 0.030997 
5825822 1183757 763897 2102426 0.023611 
11417238 9312939 2606437 10982633 0.135811 
2741853 1161441 88048 1744236 0.021397 
18681944 3234261 10667672 6118972 0.060925 
6774044 2197356 2143595 3842646 0.042225 
1197923 881477 103340 1109001 0.015580 
6352767 3461424 4598739 5041817 0.065510 
6686461 4083954 2385639 5668955 0.076151 
7608543 4909039 4372022 6556916 0.072565 
19429636 12841733 15840612 17223089 0.291887 
7367354 4893749 2831145 6698604 0.072966 
17260361 12580979 12744217 15805021 0.199269 
13801176 5560999 9317197 8795568 0.122865 
18234907 15039500 6444405 17575558 0.251717 
18152243 13223134 12313428 17095525 0.273883 
9628394 7784520 1088007 9403333 0.123457 
16946872 14834685 10892320 16700100 0.177302 
13090655 7750817 11456017 10879477 0.153068 
5488203 4296031 435916 5217278 0.067193 
17344978 14981168 9369329 16983926 0.242501 
17791366 3755666 16946050 6578631 0.086232 
11132821 1450073 5337534 2690800 0.027491 
15658121 7455850 7044662 11650877 0.163833 
14451607 11626843 4806153 13890901 0.164379 
2037642 2035511 1160117 2037640 0.015918 
13282469 2474669 6018086 4272567 0.056303 
19406150 5882720 14106638 9616654 0.153821 
9235911 6946606 8395306 8619543 0.119411 
6628015 2378590 2334075 3877637 0.049577 
5648291 4353123 1818579 5361325 0.070250 
4397533 2650283 1578020 3685260 0.047414 
8701561 2795151 2806128 4608190 0.057304 
2493967 1152122 2449826 1648614 0.018258 
8516604 5434477 6256377 7424201 0.095333 
12935064 284335 1464942 562500 0.004841 
10761540 3479397 6070592 5843591 0.085873 
2684042 1912713 516474 2368761 0.024508 
11919953 10465559 6872623 11703242 0.129923 
11064320 3829318 4604985 5937240 0.078941 
9228964 4933267 2200501 6640712 0.081525 
6142849 3176460 428407 4907143 0.080130 
7360762 7174862 4432864 7354959 0.062734 
2371082 572772 589646 1012424 0.010047 
10887686 8813965 6117857 10546628 0.133454 
3822751 2038804 2480408 2732134 0.034610 
3895198 22078 890134 44053 0.000389 
2505523 1719622 815998 2266721 0.029583 
9923337 3401404 4221226 5674157 0.071203 
18072012 824673 2117815 1477566 0.015528 
16548869 2417413 5817647 4435201 0.050131 
9348162 9046426 2993004 9340311 0.090457 
19414756 1961578 7884562 3729655 0.035999 
1785838 1634927 658356 1775717 0.014474 
12673525 2038447 8453614 3794199 0.036323 
9012628 999905 1301288 1902808 0.016597 
12907826 1413275 10061540 2693805 0.027852 
7929701 4307290 1498959 6472917 0.077764 
10369391 4102766 2021810 6656771 0.084866 
8441403 5453445 6606050 7206690 0.089092 
17506625 11663750 10643360 15419170 0.212551 
6854787 68200 3711498 135196 0.001031 
7202639 2276292 6713918 3485634 0.043440 
10405249 7525336 4891711 9575760 0.139192 
15773537 4985769 11135258 8246964 0.091023 
15792828 13953961 12103463 15581343 0.173243 
11824152 11401703 8983284 11817001 0.106042 
16248990 3219021 6564865 5990023 0.060572 
19350741 11086085 746257 15313365 0.182446 
17503484 11621223 10239816 15997920 0.167776 
16078426 13230314 1221635 15649840 0.190536 
16854286 1326672 14408394 2491043 0.028421 
15808662 11395799 1695669 14605095 0.180665 
9218148 7027344 3066669 8717207 0.120755 
6865514 5976215 2805882 6768502 0.072744 
8942252 2516321 8280555 4369088 0.052090 
18151631 10505289 12946194 14417760 0.215156 
15442107 8230137 355432 12096058 0.183485 
9478884 2268788 8300508 4081802 0.041612 
15814414 14610908 15112649 15693495 0.154183 
11130878 8307898 516008 10369602 0.142397 
8823069 2661486 4112279 4475792 0.059133 
4300014 2836949 2388859 3834282 0.052863 
6034515 1387163 4434809 2471215 0.031359 
12900029 7937766 4190154 11327985 0.137772 
14358633 11973905 12128363 14065607 0.172769 
12510264 1933242 4310565 3587297 0.038981 
16267937 574758 8225656 1108890 0.011176 
14323094 12192203 5354614 14086955 0.165437 
9881734 6050847 4836443 8416402 0.134334 
14035153 11400650 2670926 13361911 0.150228 
2526505 1774196 393288 2309936 0.030675 
19342872 3081148 14407019 5670314 0.070924 
5377387 3434234 880929 4942929 0.060594 
18277416 7837407 4212198 11323192 0.147983 
5152401 1914771 1052668 3381837 0.033840 
10179017 9472970 5964694 10103380 0.104957 
10647740 6921155 3206016 9385022 0.146990 
13111700 10547929 5197113 12653806 0.150567 
11390075 9197291 813671 10949895 0.141019 
13315680 13198809 6422399 13314914 0.105898 
16580706 12123906 15650932 15004855 0.178437 
6313498 5026384 1970103 5838577 0.065721 
11690885 3019989 2069954 4739576 0.053076 
2484653 348667 2249000 632274 0.006788 
7637054 6176034 7114208 7300033 0.085337 
17816071 10453428 7816337 14121439 0.209144 
13231964 10941851 13024220 12793276 0.158913 
1242845 812203 795116 1060398 0.012993 
19135461 6097250 12360110 10255351 0.134981 
3579582 436708 1358776 821717 0.008088 
10550209 4260224 4845733 6160426 0.073852 
16863707 15952833 7916797 16815318 0.208724 
8554593 6663584 3372629 8488770 0.111987 
3555598 1459385 954658 2097852 0.029093 
11192653 2425914 9642016 4270613 0.050974 
9008724 5026192 5686850 7063734 0.092163 
2505240 267272 1511201 504339 0.005137 
16597105 2620935 5268979 4791032 0.059759 
7111748 6156487 6393732 6900996 0.070033 
10942072 4092666 6577283 6582464 0.088988 
3869454 2245157 1521766 3149922 0.038794 
10103902 6804408 9543595 8946794 0.127027 
8250444 6134823 1387124 7678964 0.095006 
17938535 3675398 10618570 6572632 0.078315 
17206254 12927653 355288 16440432 0.185717 
4684613 791766 933927 1444524 0.013734 
7104279 2756591 6791713 4383615 0.062419 
9988992 2113705 945893 3651889 0.037588 
1774261 630376 525306 1072686 0.011382 
2672869 2665299 2409846 2672826 0.018593 
6542323 897293 5202980 1672340 0.016474 
16646226 7976174 14440186 12567207 0.158791 
17413022 2495979 13670075 4764889 0.046252 
7867910 454045 2930023 883190 0.008734 
5074164 3140800 1382525 4298403 0.063109 
2275129 1929211 604225 2225793 0.024416 
9379408 5932540 5722586 7925301 0.091045 
19368400 13353285 14937423 17654216 0.284347 
13659013 4337380 13413777 7136898 0.091366 
6360555 4220937 1462184 5619304 0.065319 
9250044 5653163 2017452 7930769 0.101818 
8857559 8812379 8748982 8857516 0.082877 
16837636 8264512 16825931 11845300 0.153983 
18099138 4294825 9190552 7432640 0.102063 
15689654 5618195 9247315 9191969 0.138787 
17964783 7003522 13544163 11378540 0.185354 
19860543 15627065 9134997 19029298 0.306280 
11745295 6715144 8704348 9503403 0.161921 
5404308 5402437 3901014 5404307 0.045997 
4281216 4044085 1113441 4266911 0.044589 
6047612 3888744 1602745 5454955 0.080221 
14905172 8797378 11331577 12238972 0.179669 
4259160 3404794 1239980 4080130 0.044550 
4303609 489881 617744 926529 0.009440 
14485541 6739872 3617486 10418361 0.147227 
18145646 10546071 8475644 14717927 0.212350 
14578810 7038032 8000468 10092131 0.155295 
17298785 10776607 13562987 15277695 0.164781 
6161187 1030191 836904 1843748 0.020544 
2958755 2372614 449163 2840001 0.032623 
9006368 6649287 7962792 8335044 0.096820 
16427892 8521077 7685737 12812709 0.170502 
10536895 7780923 6568108 9880686 0.134148 
13517147 1911114 4554943 3622341 0.034205 
4703405 185241 2970645 360387 0.003166 
1338094 752667 890594 1064084 0.013061 
10349678 5426323 2920466 8114799 0.116313 
11106557 5214328 6772181 7818180 0.111309 
9784096 2245839 9676386 3852391 0.043308 
12742852 12282329 3875370 12728328 0.111605 
14265572 13976388 7340098 14260087 0.121289 
10693464 1618569 4890304 3040243 0.028071 
3896868 2319460 3545310 3284328 0.037288 
1403881 1058913 802549 1319905 0.015173 
5912787 5674 960707 11342 0.000091 
8567339 4224397 3961192 6257599 0.094098 
5800701 3197468 1026961 4453539 0.055457 
12849201 2825758 11725499 5184092 0.058760 
7695085 2518029 10661 4400030 0.049478 
7286320 807718 3232806 1556134 0.012952 
19220570 15506130 1095360 18620790 0.288047 
4868716 1917622 3943692 3078440 0.039151 
18154452 1429130 4708896 2506715 0.025785 
5831974 1015751 230602 1806521 0.017339 
15791576 6186650 3442672 10185449 0.132992 
9095236 7445 3681071 14880 0.000254 
5143375 2591773 1875619 4016494 0.048015 
14732739 14468015 5351042 14730125 0.124215 
15670537 933244 15239153 1818323 0.015689 
2956857 1540897 2038120 2316859 0.028850 
2177427 435640 599771 756300 0.007541 
19562496 6628585 2803153 10950278 0.151400 
17716948 6420791 4168294 10857651 0.148933 
16065275 305874 7662798 569245 0.006255 
11856851 3896253 3771944 6613788 0.078173 
13468439 12929494 9158893 13449282 0.118003 
18611814 13032855 17786495 16478723 0.194205 
13344553 2645185 4504600 4826199 0.053167 
6175997 1780522 1692235 3016409 0.040810 
4097298 3002230 3152562 3804159 0.045359 
8306525 2139552 6628838 3675125 0.041703 
3523995 1431058 2717914 2198833 0.027295 
15093100 12697998 14033341 14856402 0.175754 
11410482 6441335 9006803 9739465 0.126266 
19422632 8914068 17319759 14014803 0.172144 
5746743 1718333 1760415 3015456 0.033301 
15887156 9776281 9392007 13609340 0.204165 
13181541 4200590 269552 6748616 0.085342 
12074123 805395 10854919 1561703 0.015100 
14342280 5911490 5829818 9341769 0.152458 
1989890 822738 1883600 1235610 0.016354 
11286403 6143500 3624967 8863492 0.150486 
6743789 74760 2740049 148485 0.001463 
19221830 13650008 18673302 17460997 0.264755 
11049597 8503473 3695635 10426527 0.138817 
17952596 16482409 5467406 17859998 0.235262 
16740024 11180574 828264 14422972 0.178401 
17505428 1258339 7707798 2449895 0.022877 
8224259 366002 5200020 718120 0.005370 
4567055 2174191 471682 3205601 0.044027 
2007025 546587 630025 983698 0.008452 
10205246 2757775 6536568 4738703 0.061548 
6273268 5241491 1305091 6089020 0.068883 
15411689 14633169 3025628 15368338 0.137003 
1169432 636479 81884 926029 0.012207 
12952403 894132 2226677 1713993 0.015104 
19196337 10923563 18023145 14623391 0.183611 
16062105 14606540 10379334 15937950 0.161155 
11861556 9516843 10217938 11527366 0.142878 
10319742 5808690 9578701 8507404 0.126044 
10501259 9077719 3884953 10399112 0.120710 
5745336 4953937 4529853 5640891 0.063471 
19575968 11593174 12235808 16620053 0.222470 
2053552 714063 402097 1223193 0.014165 
14653977 9127856 11246599 12763985 0.191057 
19250821 14891573 4417665 18374270 0.281393 
19139883 2905795 3058957 5187560 0.056768 
10208318 4067521 739232 6638243 0.088829 
13121317 10930976 3416802 12821038 0.153913 
4985707 1654484 2079784 2771396 0.032477 
12660121 483611 5700250 949582 0.008757 
5618096 4682556 3030586 5470452 0.063158 
17535788 222664 17185985 439580 0.003860 
12105692 10479475 3402699 11977648 0.138477 
6759670 3416183 51425 5271079 0.065076 
18526843 15972555 5463665 18138951 0.258272 
17666726 9372577 6487533 14078967 0.197044 
7875045 1972618 5761656 3527875 0.035101 
13512714 8164362 4103260 11170280 0.164514 
11014774 7167432 6304413 9627130 0.132276 
3674895 1605741 1304476 2472529 0.032316 
9292991 1665127 6321564 3010836 0.035813 
1988085 91621 321585 179091 0.001879 
17590282 3550143 9870895 6232157 0.072703 
3667873 1737050 2072912 2636285 0.035881 
16387801 2598720 15078712 4814213 0.058569 
12320548 3451529 12256023 5815870 0.085590 
9809328 8672522 6415310 9685470 0.112552 
4702779 3941851 3808590 4590423 0.056643 
6106506 5373258 4937415 6025285 0.063781 
2660461 2240217 2103655 2653977 0.033789 
17527977 4991160 9450302 8187183 0.088573 
1626687 835909 737603 1248603 0.013808 
14598437 10380699 280260 13236865 0.187004 
1562171 1131429 1133352 1431457 0.017551 
18740855 5041586 13798274 8796348 0.117305 
17891621 5153794 8657840 8693764 0.122409 
12418881 1369552 5617438 2539378 0.028038 
9338207 2494295 5028051 4197624 0.054366 
9977674 3782803 621626 5546580 0.063586 
8566858 5435712 5017768 7298288 0.099570 
12287537 7775363 7597907 10659587 0.164507 
4132237 3295825 3643732 3941408 0.040511 
1636745 14590 929743 28485 0.000248 
4390402 984364 704237 1765151 0.019162 
4185582 1730493 1735818 2645783 0.032165 
19549128 2781185 12325414 5003961 0.059839 
8147768 3410386 455237 5234974 0.064869 
10372897 4976721 6321774 7451891 0.099922 
12253583 5197171 2827338 7899417 0.102424 
19771896 5210198 5971648 8913028 0.128795 
14151786 2054419 10999180 3791012 0.040007 
19653541 1850932 6473193 3523070 0.031980 
3297950 982895 3028626 1672145 0.017815 
2675295 2103189 360589 2572969 0.031546 
13969803 7754803 5777952 10887319 0.164248 
1052921 765938 750504 973103 0.011804 
16245199 910030 13824734 1778336 0.015400 
1872317 682757 1606262 1125085 0.013088 
15153405 15084065 6389142 15153371 0.118079 
9678619 4142524 1008023 6644374 0.085206 
5657475 4314624 80963 5320481 0.064148 
15585247 6874932 12652658 10774045 0.137324 
6121326 4603106 794402 5739349 0.070198 
16896855 2676031 2219645 4928196 0.052456 
4441299 4358955 4323332 4439767 0.040276 
5044571 3240514 4054731 4436079 0.061492 
4081940 3110815 2686065 3845951 0.044895 
6488639 2765067 214757 4463837 0.054824 
14119228 233138 6241727 461094 0.003786 
16951380 3554941 8509286 6443304 0.074785 
16068307 8977711 6064275 12965383 0.212449 
16273897 10641674 1152364 14054963 0.183055 
14216739 12889362 13311674 14088859 0.145534 
6500875 5127493 3418355 6240117 0.078310 
15065763 3247734 578606 5475011 0.059432 
4096984 609587 2295147 1110940 0.009729 
13143667 12925016 11070954 13140540 0.108223 
15386284 14793235 1054515 15370588 0.137715 
1197732 1027195 1047945 1167801 0.011899 
2831596 662444 1227362 1134342 0.013738 
5092474 2506565 3215746 3687027 0.045850 
9615802 6022394 9496309 8225693 0.101804 
1087823 458165 309662 713526 0.008744 
2806489 2656592 2603574 2800633 0.029003 
17447094 13182296 2567719 16549102 0.223326 
4012145 2761674 3549596 3665105 0.040146 
3554565 2575743 1467268 3279432 0.040242 
19803200 18608509 17119146 19721739 0.240299 
19663071 14938162 9960327 19045043 0.279533 
5771233 2823153 216766 4245226 0.063516 
18869064 6052361 19046 10058671 0.145149 
1001218 860641 43435 981199 0.010397 
2089041 389630 561912 686858 0.006024 
17411882 13569841 514624 16503964 0.199784 
14858976 5171749 11352797 8229410 0.105980 
11387474 3919049 5700810 6419041 0.073053 
7458391 215921 5048560 422665 0.003428 
7261591 4266264 6945541 5873056 0.083110 
6924662 5976819 372326 6843084 0.073145 
5212247 1691935 1998529 2839351 0.033490 
18051255 14189970 12377688 17257345 0.257412 
12058773 11296457 6730692 12019007 0.115685 
9437136 2264876 4062876 4033518 0.043588 
3542711 3477154 2313505 3541610 0.031640 
12112365 10432623 4151617 11804054 0.139489 
9840618 252045 732347 499723 0.003790 
3950211 2282009 3635832 3322317 0.043620 
15811230 9510593 4878583 12993984 0.172118 
10700644 2395665 6549542 4270073 0.053138 
18080056 4987941 11605550 8573459 0.128921 
11846098 1305202 11272031 2499752 0.024866 
14480061 4415981 5126393 7381797 0.103499 
17253485 7036228 5676039 11353261 0.169657 
7832424 4459268 2205526 6398657 0.102032 
12461141 1144236 5832630 2196449 0.021963 
2301760 1248740 1697676 1819585 0.025909 
18768323 7691297 15649227 13256927 0.131417 
14579553 8015236 11414435 12051807 0.168371 
5280198 3333112 4561735 4366382 0.067757 
15876606 11556747 11174783 15057870 0.182186 
7466937 7339409 2962856 7466006 0.061360 
9803162 7331902 6102398 9164118 0.122399 
14092876 13231403 1309318 14041704 0.129599 
14441652 12122803 12276552 14182520 0.162664 
6902794 2232962 945299 3924114 0.037864 
1720906 1208276 128374 1571556 0.019788 
13212170 5224538 8675604 8255789 0.112142 
8710565 5375768 6225552 7557184 0.116967 
6190206 4969552 808309 5978611 0.074652 
8412395 2121835 4710788 3749538 0.042616 
15879333 9171016 10144844 13404874 0.190507 
18198847 2360811 13337074 4471658 0.045028 
4808075 1001118 587453 1750046 0.018199 
19249728 12914729 12079744 17064114 0.248398 
18668874 7693359 10947470 12215032 0.158840 
12906132 8849142 9570716 12187196 0.169749 
13395361 3673508 12578748 5990907 0.072665 
7662449 3998910 5153284 5973053 0.080985 
7489047 2954460 6260478 4834064 0.072040 
11508362 1189265 6454976 2133318 0.025601 
2887362 1540023 1244722 2255530 0.030568 
1833184 628636 467419 1031695 0.010768 
7682178 6880424 281977 7578203 0.073238 
1344491 295658 973022 534729 0.005498 
15130342 9807719 12423435 13295768 0.178483 
14202904 3049545 11140810 5391658 0.073237 
6487637 2762054 5482069 4330078 0.063634 
7482935 461997 6724535 899446 0.007213 
7184791 4553368 6786798 6188207 0.087622 
15299042 2073955 743512 3872347 0.038487 
11808979 190602 7214119 378576 0.003335 
